******************************************
Nodal r-coordinates
21 1
-1.000000000000000 
0.058431924272972 
0.021169216132488 
0.021169216132488 
0.021169216132488 
0.007229286128184 
0.007229286128184 
0.007229286128184 
0.017055496203419 
0.017055496203419 
0.017055496203419 
0.017055496203419 
0.017055496203419 
0.017055496203419 
0.027832353033384 
0.027832353033384 
0.027832353033384 
0.027832353033384 
0.027832353033384 
0.027832353033384 
0.008583865881470 
0.008583865881470 
0.008583865881470 
0.008583865881470 
0.008583865881470 
0.008583865881470 
0.032470658563550 
0.032470658563550 
0.032470658563550 
0.032470658563550 
0.032470658563550 
0.032470658563550 
0.051214681842525 
0.051214681842525 
0.051214681842525 
0.051214681842525 
0.051214681842525 
0.051214681842525 
0.066176391063291 
0.066176391063291 
0.066176391063291 
0.066176391063291 
0.066176391063291 
0.066176391063291 
******************************************
Cubature Interpolation Matrix
54 21
0.062217393354113 -0.092303738837777 0.047092991977260 0.010754927559596 -0.025820507214965 0.036357824087553 -0.092303738837777 0.211333128632948 -0.234080529859911 0.086089104457911 -0.088826353240452 0.047092991977259 -0.234080529859911 0.841926063879378 0.202997988137566 0.010754927559596 0.086089104457912 0.202997988137566 -0.025820507214965 -0.088826353240452 0.036357824087553 
0.036357824087553 -0.025820507214965 0.010754927559596 0.047092991977260 -0.092303738837777 0.062217393354113 -0.088826353240452 0.086089104457912 -0.234080529859912 0.211333128632949 -0.092303738837777 0.202997988137566 0.841926063879378 -0.234080529859912 0.047092991977259 0.202997988137566 0.086089104457912 0.010754927559596 -0.088826353240453 -0.025820507214965 0.036357824087553 
0.036357824087553 -0.088826353240452 0.202997988137566 0.202997988137566 -0.088826353240453 0.036357824087553 -0.025820507214965 0.086089104457912 0.841926063879379 0.086089104457912 -0.025820507214965 0.010754927559596 -0.234080529859912 -0.234080529859912 0.010754927559596 0.047092991977259 0.211333128632949 0.047092991977260 -0.092303738837777 -0.092303738837777 0.062217393354113 
-0.016886393927447 0.025563286336901 -0.013897612523935 -0.005553976831927 0.010297975066815 -0.008626865878199 0.025563286336901 -0.061910735117645 0.084159473688850 -0.030951799903471 0.016922229631446 -0.013897612523934 0.084159473688850 0.971422143268357 -0.024225216698114 -0.005553976831927 -0.030951799903470 -0.024225216698114 0.010297975066815 0.016922229631446 -0.008626865878198 
-0.008626865878198 0.010297975066815 -0.005553976831927 -0.013897612523934 0.025563286336901 -0.016886393927447 0.016922229631446 -0.030951799903470 0.084159473688850 -0.061910735117645 0.025563286336901 -0.024225216698114 0.971422143268357 0.084159473688850 -0.013897612523934 -0.024225216698114 -0.030951799903470 -0.005553976831927 0.016922229631446 0.010297975066815 -0.008626865878198 
-0.008626865878198 0.016922229631446 -0.024225216698114 -0.024225216698114 0.016922229631446 -0.008626865878198 0.010297975066815 -0.030951799903470 0.971422143268357 -0.030951799903471 0.010297975066815 -0.005553976831927 0.084159473688850 0.084159473688850 -0.005553976831927 -0.013897612523934 -0.061910735117645 -0.013897612523935 0.025563286336901 0.025563286336901 -0.016886393927447 
-0.007274392569804 0.010527675187124 -0.030329480799091 -0.076377117160402 0.094775301552274 -0.055099875604940 0.010527675187124 0.008029781121053 0.590786442508979 -0.217276831148288 0.075851190642155 -0.030329480799091 0.590786442508979 0.274735707946216 -0.030602853426543 -0.076377117160402 -0.217276831148287 -0.030602853426543 0.094775301552274 0.075851190642155 -0.055099875604940 
-0.055099875604940 0.094775301552274 -0.076377117160403 -0.030329480799091 0.010527675187123 -0.007274392569804 0.075851190642155 -0.217276831148288 0.590786442508978 0.008029781121055 0.010527675187124 -0.030602853426543 0.274735707946214 0.590786442508981 -0.030329480799091 -0.030602853426543 -0.217276831148287 -0.076377117160403 0.075851190642155 0.094775301552274 -0.055099875604940 
-0.055099875604940 0.075851190642155 -0.030602853426543 -0.030602853426543 0.075851190642155 -0.055099875604940 0.094775301552274 -0.217276831148288 0.274735707946214 -0.217276831148287 0.094775301552274 -0.076377117160402 0.590786442508977 0.590786442508980 -0.076377117160403 -0.030329480799091 0.008029781121055 -0.030329480799091 0.010527675187124 0.010527675187124 -0.007274392569804 
-0.021044616809852 0.047834382218364 -0.016981315749526 0.016779230907280 -0.013933086111793 0.006340737401044 0.047834382218364 1.006468276441697 -0.046475239825160 0.017092458644079 -0.004743047945489 -0.016981315749526 -0.046475239825160 0.005882934031084 -0.001567416370265 0.016779230907281 0.017092458644079 -0.001567416370265 -0.013933086111793 -0.004743047945489 0.006340737401044 
0.006340737401044 -0.013933086111793 0.016779230907281 -0.016981315749527 0.047834382218364 -0.021044616809852 -0.004743047945489 0.017092458644079 -0.046475239825161 1.006468276441698 0.047834382218364 -0.001567416370265 0.005882934031085 -0.046475239825160 -0.016981315749526 -0.001567416370265 0.017092458644079 0.016779230907281 -0.004743047945489 -0.013933086111793 0.006340737401044 
0.006340737401044 -0.004743047945489 -0.001567416370265 -0.001567416370265 -0.004743047945489 0.006340737401044 -0.013933086111793 0.017092458644079 0.005882934031085 0.017092458644080 -0.013933086111793 0.016779230907281 -0.046475239825159 -0.046475239825160 0.016779230907281 -0.016981315749526 1.006468276441697 -0.016981315749527 0.047834382218364 0.047834382218364 -0.021044616809852 
0.044002599497224 0.453145584142671 -0.175763885260140 0.114100387003978 -0.077182980709165 0.030967717411486 0.453145584142670 0.402249701417793 -0.103598530178577 0.038101010329937 -0.009791799129351 -0.175763885260140 -0.103598530178577 0.025853318281504 -0.006030313209099 0.114100387003978 0.038101010329937 -0.006030313209099 -0.077182980709165 -0.009791799129351 0.030967717411486 
0.030967717411486 -0.077182980709165 0.114100387003978 -0.175763885260140 0.453145584142671 0.044002599497224 -0.009791799129350 0.038101010329937 -0.103598530178577 0.402249701417792 0.453145584142671 -0.006030313209099 0.025853318281504 -0.103598530178577 -0.175763885260140 -0.006030313209099 0.038101010329937 0.114100387003978 -0.009791799129351 -0.077182980709165 0.030967717411486 
0.030967717411485 -0.009791799129350 -0.006030313209099 -0.006030313209099 -0.009791799129351 0.030967717411486 -0.077182980709165 0.038101010329937 0.025853318281504 0.038101010329937 -0.077182980709165 0.114100387003978 -0.103598530178577 -0.103598530178577 0.114100387003978 -0.175763885260140 0.402249701417792 -0.175763885260140 0.453145584142671 0.453145584142670 0.044002599497225 
0.578158119405241 0.263203238318792 -0.104084085269730 0.060269273806667 -0.037493637383587 0.014222558638193 0.263203238318792 0.049163301907533 -0.015104517447451 0.005555072782424 -0.001390859918820 -0.104084085269730 -0.015104517447451 0.004321747604799 -0.000998627985273 0.060269273806667 0.005555072782423 -0.000998627985273 -0.037493637383587 -0.001390859918820 0.014222558638193 
0.014222558638193 -0.037493637383586 0.060269273806665 -0.104084085269728 0.263203238318786 0.578158119405246 -0.001390859918820 0.005555072782423 -0.015104517447451 0.049163301907532 0.263203238318793 -0.000998627985273 0.004321747604799 -0.015104517447451 -0.104084085269730 -0.000998627985273 0.005555072782423 0.060269273806667 -0.001390859918820 -0.037493637383587 0.014222558638193 
0.014222558638192 -0.001390859918820 -0.000998627985273 -0.000998627985273 -0.001390859918820 0.014222558638193 -0.037493637383586 0.005555072782423 0.004321747604799 0.005555072782423 -0.037493637383587 0.060269273806666 -0.015104517447451 -0.015104517447450 0.060269273806667 -0.104084085269728 0.049163301907532 -0.104084085269730 0.263203238318786 0.263203238318793 0.578158119405246 
0.017192620250508 -0.014859117524588 -0.000968532253779 0.003157022293502 0.002687243083426 -0.037779663610840 -0.034890615514466 0.045937918282990 -0.009376564861521 -0.013804145431112 0.104669827095212 0.035533779081947 -0.082768831701330 0.049452744257094 -0.195478135800704 -0.027671109273363 0.146157982285502 0.642013601887842 0.002117240321227 0.472564540651991 -0.103887803519538 
0.017192620250508 -0.034890615514466 0.035533779081947 -0.027671109273363 0.002117240321226 -0.103887803519538 -0.014859117524588 0.045937918282990 -0.082768831701329 0.146157982285501 0.472564540651991 -0.000968532253779 -0.009376564861520 0.049452744257094 0.642013601887843 0.003157022293502 -0.013804145431112 -0.195478135800704 0.002687243083426 0.104669827095212 -0.037779663610840 
-0.037779663610840 0.002687243083426 0.003157022293501 -0.000968532253779 -0.014859117524588 0.017192620250509 0.104669827095212 -0.013804145431112 -0.009376564861521 0.045937918282992 -0.034890615514468 -0.195478135800703 0.049452744257096 -0.082768831701333 0.035533779081949 0.642013601887838 0.146157982285508 -0.027671109273365 0.472564540651989 0.002117240321226 -0.103887803519538 
-0.037779663610840 0.104669827095212 -0.195478135800703 0.642013601887838 0.472564540651989 -0.103887803519538 0.002687243083426 -0.013804145431112 0.049452744257095 0.146157982285509 0.002117240321227 0.003157022293502 -0.009376564861522 -0.082768831701333 -0.027671109273364 -0.000968532253779 0.045937918282992 0.035533779081949 -0.014859117524588 -0.034890615514468 0.017192620250509 
-0.103887803519537 0.002117240321227 -0.027671109273365 0.035533779081949 -0.034890615514468 0.017192620250509 0.472564540651986 0.146157982285509 -0.082768831701333 0.045937918282992 -0.014859117524589 0.642013601887840 0.049452744257096 -0.009376564861521 -0.000968532253779 -0.195478135800703 -0.013804145431112 0.003157022293502 0.104669827095212 0.002687243083426 -0.037779663610840 
-0.103887803519537 0.472564540651987 0.642013601887841 -0.195478135800704 0.104669827095212 -0.037779663610840 0.002117240321226 0.146157982285509 0.049452744257096 -0.013804145431112 0.002687243083426 -0.027671109273364 -0.082768831701333 -0.009376564861522 0.003157022293502 0.035533779081949 0.045937918282992 -0.000968532253779 -0.034890615514468 -0.014859117524588 0.017192620250509 
0.029646783057172 -0.037672932223308 0.011870703625057 0.008260819519151 -0.001307516551324 0.022423640483520 -0.049256063618547 0.094875760398911 -0.071770260955803 -0.008434066769545 -0.064724416802959 0.033332809974623 -0.121805810779616 0.209597156896633 0.161802565922515 -0.006767412188182 0.103492425634508 0.803907207436115 -0.018472755949389 -0.148562103168082 0.049563466058550 
0.029646783057172 -0.049256063618547 0.033332809974623 -0.006767412188182 -0.018472755949389 0.049563466058550 -0.037672932223308 0.094875760398911 -0.121805810779616 0.103492425634509 -0.148562103168082 0.011870703625057 -0.071770260955803 0.209597156896633 0.803907207436115 0.008260819519151 -0.008434066769545 0.161802565922515 -0.001307516551324 -0.064724416802959 0.022423640483521 
0.022423640483521 -0.001307516551324 0.008260819519151 0.011870703625057 -0.037672932223308 0.029646783057172 -0.064724416802959 -0.008434066769545 -0.071770260955803 0.094875760398911 -0.049256063618547 0.161802565922515 0.209597156896633 -0.121805810779617 0.033332809974623 0.803907207436115 0.103492425634509 -0.006767412188182 -0.148562103168083 -0.018472755949389 0.049563466058550 
0.022423640483521 -0.064724416802959 0.161802565922515 0.803907207436115 -0.148562103168083 0.049563466058550 -0.001307516551324 -0.008434066769545 0.209597156896633 0.103492425634509 -0.018472755949389 0.008260819519151 -0.071770260955803 -0.121805810779617 -0.006767412188182 0.011870703625057 0.094875760398911 0.033332809974623 -0.037672932223308 -0.049256063618547 0.029646783057172 
0.049563466058550 -0.018472755949389 -0.006767412188182 0.033332809974623 -0.049256063618547 0.029646783057172 -0.148562103168082 0.103492425634508 -0.121805810779616 0.094875760398911 -0.037672932223308 0.803907207436115 0.209597156896632 -0.071770260955803 0.011870703625058 0.161802565922515 -0.008434066769544 0.008260819519151 -0.064724416802959 -0.001307516551324 0.022423640483521 
0.049563466058550 -0.148562103168083 0.803907207436115 0.161802565922515 -0.064724416802959 0.022423640483520 -0.018472755949389 0.103492425634509 0.209597156896633 -0.008434066769545 -0.001307516551324 -0.006767412188182 -0.121805810779617 -0.071770260955803 0.008260819519151 0.033332809974623 0.094875760398911 0.011870703625057 -0.049256063618547 -0.037672932223308 0.029646783057172 
0.006987372384983 -0.003014431288481 -0.001364589446397 -0.000573013010541 -0.000617307809951 0.011250952916513 -0.016649870450914 0.010955934264342 0.004008021257145 0.002625248647918 -0.030373734911161 0.022587896617396 -0.025434101540454 -0.009451140131668 0.051751088311783 -0.029652011855098 0.065523756367507 -0.103735208380327 0.042503850785485 0.926833052302211 0.075838234969710 
0.006987372384983 -0.016649870450914 0.022587896617396 -0.029652011855098 0.042503850785485 0.075838234969709 -0.003014431288481 0.010955934264342 -0.025434101540454 0.065523756367507 0.926833052302211 -0.001364589446398 0.004008021257145 -0.009451140131668 -0.103735208380327 -0.000573013010541 0.002625248647918 0.051751088311783 -0.000617307809951 -0.030373734911161 0.011250952916513 
0.011250952916513 -0.000617307809951 -0.000573013010541 -0.001364589446398 -0.003014431288481 0.006987372384983 -0.030373734911161 0.002625248647918 0.004008021257145 0.010955934264342 -0.016649870450914 0.051751088311782 -0.009451140131668 -0.025434101540454 0.022587896617396 -0.103735208380326 0.065523756367506 -0.029652011855098 0.926833052302211 0.042503850785485 0.075838234969709 
0.011250952916513 -0.030373734911161 0.051751088311783 -0.103735208380328 0.926833052302211 0.075838234969710 -0.000617307809951 0.002625248647918 -0.009451140131668 0.065523756367508 0.042503850785485 -0.000573013010541 0.004008021257145 -0.025434101540455 -0.029652011855099 -0.001364589446398 0.010955934264343 0.022587896617397 -0.003014431288481 -0.016649870450915 0.006987372384983 
0.075838234969709 0.042503850785485 -0.029652011855099 0.022587896617397 -0.016649870450914 0.006987372384983 0.926833052302210 0.065523756367508 -0.025434101540454 0.010955934264342 -0.003014431288482 -0.103735208380327 -0.009451140131669 0.004008021257145 -0.001364589446397 0.051751088311783 0.002625248647919 -0.000573013010541 -0.030373734911161 -0.000617307809951 0.011250952916513 
0.075838234969709 0.926833052302211 -0.103735208380327 0.051751088311782 -0.030373734911161 0.011250952916513 0.042503850785485 0.065523756367508 -0.009451140131668 0.002625248647919 -0.000617307809951 -0.029652011855098 -0.025434101540455 0.004008021257145 -0.000573013010541 0.022587896617397 0.010955934264343 -0.001364589446398 -0.016649870450915 -0.003014431288481 0.006987372384983 
0.043125590815241 -0.027721227586915 -0.008344004401372 0.000188804754848 0.000709399816853 -0.007681989592224 -0.096290778513320 0.096145803261573 0.014098350177974 -0.003329634244869 0.020744799326614 0.117315582528219 -0.212843935685848 -0.005189162845381 -0.035205101256143 -0.129503720689308 0.603779520710454 0.085926512145961 0.119616047026636 0.520513258303137 -0.096054114052132 
0.043125590815241 -0.096290778513321 0.117315582528219 -0.129503720689308 0.119616047026636 -0.096054114052132 -0.027721227586915 0.096145803261573 -0.212843935685848 0.603779520710454 0.520513258303137 -0.008344004401372 0.014098350177975 -0.005189162845381 0.085926512145962 0.000188804754848 -0.003329634244869 -0.035205101256143 0.000709399816853 0.020744799326614 -0.007681989592224 
-0.007681989592224 0.000709399816853 0.000188804754848 -0.008344004401372 -0.027721227586915 0.043125590815241 0.020744799326614 -0.003329634244869 0.014098350177974 0.096145803261573 -0.096290778513321 -0.035205101256144 -0.005189162845381 -0.212843935685848 0.117315582528220 0.085926512145962 0.603779520710454 -0.129503720689308 0.520513258303137 0.119616047026636 -0.096054114052132 
-0.007681989592224 0.020744799326613 -0.035205101256143 0.085926512145962 0.520513258303137 -0.096054114052132 0.000709399816853 -0.003329634244869 -0.005189162845381 0.603779520710455 0.119616047026636 0.000188804754848 0.014098350177974 -0.212843935685848 -0.129503720689308 -0.008344004401372 0.096145803261573 0.117315582528220 -0.027721227586915 -0.096290778513321 0.043125590815241 
-0.096054114052132 0.119616047026636 -0.129503720689308 0.117315582528219 -0.096290778513321 0.043125590815241 0.520513258303140 0.603779520710450 -0.212843935685847 0.096145803261573 -0.027721227586915 0.085926512145962 -0.005189162845381 0.014098350177974 -0.008344004401372 -0.035205101256144 -0.003329634244869 0.000188804754848 0.020744799326614 0.000709399816853 -0.007681989592224 
-0.096054114052133 0.520513258303140 0.085926512145963 -0.035205101256144 0.020744799326614 -0.007681989592224 0.119616047026636 0.603779520710450 -0.005189162845381 -0.003329634244869 0.000709399816853 -0.129503720689308 -0.212843935685847 0.014098350177974 0.000188804754849 0.117315582528219 0.096145803261573 -0.008344004401372 -0.096290778513321 -0.027721227586915 0.043125590815241 
0.058498623240583 -0.060692107858785 0.004967211871941 0.019716298607812 0.019997146012381 -0.038894957410887 -0.111228068112558 0.178551514679095 -0.082302408654335 -0.098389756118547 0.097105047063851 0.100371094548044 -0.302709498903242 0.432815874981832 -0.148622272106067 -0.059871448128036 0.583565884911610 0.466027284102489 -0.059846434742828 -0.018619695178100 0.019560667193746 
0.058498623240582 -0.111228068112559 0.100371094548044 -0.059871448128036 -0.059846434742828 0.019560667193746 -0.060692107858785 0.178551514679095 -0.302709498903242 0.583565884911610 -0.018619695178100 0.004967211871941 -0.082302408654335 0.432815874981831 0.466027284102490 0.019716298607812 -0.098389756118547 -0.148622272106067 0.019997146012381 0.097105047063851 -0.038894957410887 
-0.038894957410887 0.019997146012381 0.019716298607812 0.004967211871941 -0.060692107858785 0.058498623240583 0.097105047063851 -0.098389756118547 -0.082302408654335 0.178551514679095 -0.111228068112559 -0.148622272106067 0.432815874981832 -0.302709498903242 0.100371094548045 0.466027284102489 0.583565884911611 -0.059871448128036 -0.018619695178100 -0.059846434742828 0.019560667193746 
-0.038894957410887 0.097105047063851 -0.148622272106067 0.466027284102489 -0.018619695178100 0.019560667193746 0.019997146012381 -0.098389756118547 0.432815874981831 0.583565884911611 -0.059846434742827 0.019716298607812 -0.082302408654335 -0.302709498903242 -0.059871448128036 0.004967211871941 0.178551514679095 0.100371094548045 -0.060692107858785 -0.111228068112559 0.058498623240583 
0.019560667193746 -0.059846434742828 -0.059871448128036 0.100371094548044 -0.111228068112559 0.058498623240582 -0.018619695178100 0.583565884911610 -0.302709498903242 0.178551514679095 -0.060692107858785 0.466027284102489 0.432815874981832 -0.082302408654335 0.004967211871941 -0.148622272106067 -0.098389756118547 0.019716298607812 0.097105047063851 0.019997146012381 -0.038894957410887 
0.019560667193746 -0.018619695178100 0.466027284102489 -0.148622272106067 0.097105047063851 -0.038894957410887 -0.059846434742828 0.583565884911610 0.432815874981833 -0.098389756118547 0.019997146012381 -0.059871448128036 -0.302709498903242 -0.082302408654335 0.019716298607812 0.100371094548045 0.178551514679095 0.004967211871941 -0.111228068112559 -0.060692107858785 0.058498623240583 
-0.000101595941593 0.001228164212721 -0.000417717003594 0.011333634974528 0.046624688540848 -0.048498927631360 -0.000800844894917 -0.002124504530088 -0.017822555580365 -0.176143935645567 0.102440300455841 0.001914027427528 0.022725637527770 0.655144534338705 -0.117267591895544 -0.016533838384313 0.570650693524915 0.121195588755295 -0.097540086464180 -0.115460965348755 0.059455293562125 
-0.000101595941593 -0.000800844894917 0.001914027427528 -0.016533838384313 -0.097540086464180 0.059455293562125 0.001228164212721 -0.002124504530088 0.022725637527770 0.570650693524915 -0.115460965348755 -0.000417717003595 -0.017822555580365 0.655144534338705 0.121195588755295 0.011333634974528 -0.176143935645567 -0.117267591895544 0.046624688540849 0.102440300455841 -0.048498927631360 
-0.048498927631361 0.046624688540849 0.011333634974528 -0.000417717003594 0.001228164212720 -0.000101595941592 0.102440300455841 -0.176143935645566 -0.017822555580366 -0.002124504530086 -0.000800844894918 -0.117267591895544 0.655144534338707 0.022725637527766 0.001914027427529 0.121195588755296 0.570650693524915 -0.016533838384313 -0.115460965348756 -0.097540086464180 0.059455293562125 
-0.048498927631361 0.102440300455841 -0.117267591895544 0.121195588755296 -0.115460965348756 0.059455293562125 0.046624688540848 -0.176143935645566 0.655144534338707 0.570650693524915 -0.097540086464180 0.011333634974528 -0.017822555580366 0.022725637527767 -0.016533838384313 -0.000417717003595 -0.002124504530086 0.001914027427529 0.001228164212721 -0.000800844894918 -0.000101595941592 
0.059455293562125 -0.097540086464180 -0.016533838384313 0.001914027427529 -0.000800844894918 -0.000101595941592 -0.115460965348756 0.570650693524917 0.022725637527767 -0.002124504530086 0.001228164212720 0.121195588755296 0.655144534338704 -0.017822555580366 -0.000417717003594 -0.117267591895544 -0.176143935645566 0.011333634974528 0.102440300455841 0.046624688540848 -0.048498927631360 
0.059455293562125 -0.115460965348756 0.121195588755296 -0.117267591895544 0.102440300455841 -0.048498927631360 -0.097540086464180 0.570650693524917 0.655144534338705 -0.176143935645566 0.046624688540848 -0.016533838384313 0.022725637527767 -0.017822555580366 0.011333634974528 0.001914027427529 -0.002124504530086 -0.000417717003594 -0.000800844894918 0.001228164212721 -0.000101595941592 
******************************************
Cubature Weak Dr Differentiation Matrix
21 54
-0.461423526266427 -1.901412526586983 -1.901412526586984 1.965058760591428 -2.011971534931337 -2.011971534931337 -1.936762321617193 -0.357517950390237 -0.357517950390238 3.856769474496267 2.191044947652631 2.191044947652629 -8.824460426906766 -1.079524698657040 -1.079524698657040 -7.759170588789522 -1.101615175544194 -1.101615175544191 -2.973715907841990 -2.973715907841991 0.320583177805476 0.320583177805476 0.562420191474168 0.562420191474171 -4.309748684202839 -4.309748684202834 -1.021631171301361 -1.021631171301361 0.889576938938665 0.889576938938664 -1.639968948757982 -1.639968948757980 0.056176392136447 0.056176392136447 -4.261876094878829 -4.261876094878831 -2.155099175885363 -2.155099175885367 1.238005865483360 1.238005865483361 -1.952654052233904 -1.952654052233901 -1.466331775004287 -1.466331775004291 -0.194944244198832 -0.194944244198830 3.307374537501660 3.307374537501658 2.602682953913252 2.602682953913254 -0.091953274135266 -0.091953274135266 0.932094523890562 0.932094523890562 
0.351074187986182 -0.957930151626509 1.118196550830275 -0.621146721472434 0.024806444016662 0.843228115264958 0.475119887560876 -0.099628956964113 -0.057504763775312 -0.367193704778314 -1.006619977048464 0.385863962328346 1.856429763581317 0.430103508739860 -0.969463158256512 1.593499317412172 0.449345884043186 -0.848219735440108 -0.298311830758881 1.321825740437481 0.513800833379604 -0.098017433170570 0.647033733239287 -1.584922104507232 0.873360067507067 1.650649491043143 -0.336532684257419 0.543710478643433 -0.884438812979655 -0.781485073614880 -0.773364390172642 0.715222493543403 -0.147800731651042 -0.047666469368756 1.522004919821987 0.133552298388229 -0.902047934542673 0.973330039523290 0.482341692981336 -0.573230145305171 1.819399271227752 -1.111550541124743 0.003538932326738 0.763470439530407 0.741203234508036 0.150361153811349 -0.351289372254645 -1.702062960154997 -0.180803764813284 -1.087896779476014 0.347315932264239 -0.109598870040216 -0.122438154584402 0.327740057773863 
-0.052253827909841 1.013648123641333 -1.383710519777842 -0.068583027216606 -0.031351441985288 -0.103970212019530 -0.068993192881005 0.133301825771761 -0.326933428643816 0.324063230038738 0.960360971687749 -0.468476464467682 -0.351707251925113 -0.309354609538837 -0.426706430962763 -0.324237694453723 -0.343708621278421 -0.318694933947810 1.005781204069230 -1.214469973277670 0.056017686164907 -0.033781553218355 -1.179056488275635 0.951395449687981 0.684365854646102 -0.840212471449377 1.114577025703987 -1.388562345577890 0.264295908042180 -0.714265137144220 0.209160946757522 -0.668994987761842 -0.421336039246778 0.116190431663677 -0.904285900163296 0.511396505266523 0.665570828559995 -1.016364255803822 -0.686420666174666 0.668020711866995 -1.617801254653936 1.418575207751568 0.991720625706454 -0.916886666510811 0.335793548971276 -0.098635436462448 -0.730061365068315 0.744116941715223 -0.382442166328406 0.563951909106455 -0.418915733108345 0.617282857211524 0.106124543826407 0.195929058711427 
-1.013648123641333 0.052253827909841 1.383710519777842 0.031351441985287 0.068583027216606 0.103970212019530 -0.133301825771759 0.068993192881005 0.326933428643816 -0.960360971687749 -0.324063230038738 0.468476464467682 0.309354609538837 0.351707251925113 0.426706430962763 0.343708621278417 0.324237694453729 0.318694933947813 -0.056017686164911 1.179056488275643 -1.005781204069223 -0.951395449687983 1.214469973277660 0.033781553218357 -1.114577025703988 -0.264295908042180 -0.684365854646101 0.714265137144219 0.840212471449377 1.388562345577890 0.421336039246778 0.904285900163296 -0.209160946757521 -0.511396505266522 0.668994987761842 -0.116190431663677 0.686420666174666 1.617801254653920 -0.665570828559995 -1.418575207751559 1.016364255803837 -0.668020711866995 -0.335793548971276 0.730061365068315 -0.991720625706454 -0.744116941715225 0.916886666510811 0.098635436462450 0.418915733108350 -0.106124543826407 0.382442166328402 -0.195929058711424 -0.563951909106454 -0.617282857211529 
0.957930151626507 -0.351074187986183 -1.118196550830274 -0.024806444016664 0.621146721472436 -0.843228115264959 0.099628956964108 -0.475119887560878 0.057504763775310 1.006619977048464 0.367193704778316 -0.385863962328344 -0.430103508739859 -1.856429763581324 0.969463158256511 -0.449345884043180 -1.593499317412191 0.848219735440103 -0.513800833379605 -0.647033733239290 0.298311830758878 1.584922104507231 -1.321825740437469 0.098017433170567 0.336532684257417 0.884438812979657 -0.873360067507071 0.781485073614884 -1.650649491043147 -0.543710478643432 0.147800731651042 -1.522004919821989 0.773364390172640 -0.133552298388234 -0.715222493543402 0.047666469368756 -0.482341692981334 -1.819399271227733 0.902047934542671 1.111550541124733 -0.973330039523304 0.573230145305170 -0.741203234508037 0.351289372254649 -0.003538932326740 1.702062960155001 -0.763470439530406 -0.150361153811352 -0.347315932264238 0.122438154584398 0.180803764813289 -0.327740057773868 1.087896779476014 0.109598870040223 
1.901412526586983 0.461423526266427 1.901412526586984 2.011971534931336 -1.965058760591428 2.011971534931337 0.357517950390252 1.936762321617191 0.357517950390251 -2.191044947652631 -3.856769474496267 -2.191044947652629 1.079524698657040 8.824460426906766 1.079524698657040 1.101615175544182 7.759170588789561 1.101615175544180 -0.320583177805473 -0.562420191474159 2.973715907841961 -0.562420191474162 2.973715907841963 -0.320583177805473 1.021631171301361 -0.889576938938665 4.309748684202837 -0.889576938938665 4.309748684202838 1.021631171301361 -0.056176392136448 4.261876094878829 1.639968948757980 4.261876094878832 1.639968948757980 -0.056176392136447 -1.238005865483360 1.952654052233866 2.155099175885364 1.952654052233857 2.155099175885399 -1.238005865483359 0.194944244198833 -3.307374537501659 1.466331775004288 -3.307374537501661 1.466331775004288 0.194944244198834 0.091953274135250 -0.932094523890542 -2.602682953913252 -0.932094523890542 -2.602682953913255 0.091953274135249 
0.538969299488649 1.471780520018354 -0.929277313658092 -0.697504545256193 1.074728047354863 -0.136508313920584 0.597458847830897 -0.369842116122105 -0.250592611920692 -1.595408542657376 0.766445903442099 -1.091043624427111 -3.828953629956667 -0.871616115926215 0.424170354636523 -2.095933064357288 -0.938901862700975 0.461466241705298 1.326775198964880 -0.458230777531634 -0.086358465497730 0.425429473048300 -3.895898549738154 0.934846779088155 1.615811972072749 0.768144893634182 0.688697110417213 -0.697040868828850 -1.349935031453341 -0.068281726825739 0.730740186784774 -0.916886889327864 -0.062251499175139 -0.046239790732334 -3.067530527077233 -0.454345649026170 0.984316737500006 -0.824913209825383 -0.631725451862323 0.767087306781137 -6.225409625776764 -0.273446108047261 0.811111109207678 0.234926718077724 0.239119563377213 0.167644787117225 -3.207872183332950 1.225540249112190 -1.158996517612695 -0.070858880823709 -0.130534707557598 -0.221736680523712 0.892616411751675 1.024428774855578 
-0.282944012063440 0.072884159160610 -0.201202887571684 0.431028602209684 -0.395010008661768 -0.408704001865178 -0.543794404776043 0.109386206017515 0.085641384717305 -0.105400485781765 0.079619291276676 0.181396317490442 0.660169367420520 0.096110653985428 0.153970020479855 0.302794326666504 0.135981231973972 0.137143848883326 -0.278595697200607 -0.221375032111609 -0.218136712969350 -0.076694937206711 1.265950950070408 -0.106256142441489 -0.784140948447502 -0.750439130658290 0.032413997418684 0.186121373875687 1.035103069130198 0.109193682310715 0.055834709446732 0.085039221372019 0.011735629648369 -0.016118294593307 0.649929714695496 0.047104811472794 0.022834256707224 -0.013736848684663 -0.101021954352217 -0.116633069351302 1.481233546028168 -0.074917861933931 -0.222993903391039 -0.280014732664084 -0.317457602488193 0.028755155117843 1.238539542686573 -0.616310255271970 0.458340037335300 0.386229501094404 -0.021237238146154 0.144015508463386 -0.619775973435451 -1.136017791908846 
